CODIGO;A„O ESCOLAR;GRADO;ASIGNATURA;NUMERO DE PERIODO;RESULTADO
20092153;2021-2022;11;Ciencias Sociales;3;63
20092153;2021-2022;11;Economia;1;93
20092153;2021-2022;11;Economia;2;92
20092153;2021-2022;11;Economia;3;90
20092153;2021-2022;11;Espa–ol;1;76
20092153;2021-2022;11;Espa–ol;2;73
20092153;2021-2022;11;Espa–ol;3;39
20092153;2021-2022;11;Filosofia;1;92
20092153;2021-2022;11;Filosofia;2;95
20092153;2021-2022;11;Filosofia;3;62
20092153;2021-2022;11;Ingles;1;83
20092153;2021-2022;11;Ingles;2;72
20092153;2021-2022;11;Ingles;3;90
20092153;2021-2022;11;Disciplina;1;94
20092153;2021-2022;11;Disciplina;2;86
20092153;2021-2022;11;Disciplina;3;78
20092153;2021-2022;11;Disciplina;4;84
20092159;2021-2022;11;Matematicas;1;81
20092159;2021-2022;11;Matematicas;2;92
20092159;2021-2022;11;Matematicas;3;99
20092159;2021-2022;11;Fisica;1;94
20092159;2021-2022;11;Fisica;2;91
20092159;2021-2022;11;Fisica;3;95
20092159;2021-2022;11;Quimica;1;97
20092159;2021-2022;11;Quimica;2;93
20092159;2021-2022;11;Quimica;3;99
20092159;2021-2022;11;Ciencias Sociales;1;97
20092159;2021-2022;11;Ciencias Sociales;2;92
20092159;2021-2022;11;Ciencias Sociales;3;99
20092159;2021-2022;11;Economia;1;98
20092159;2021-2022;11;Economia;2;100
20092159;2021-2022;11;Economia;3;95
20092159;2021-2022;11;Espa–ol;1;91
20092159;2021-2022;11;Espa–ol;2;91
20092159;2021-2022;11;Espa–ol;3;94
20092159;2021-2022;11;Filosofia;1;96
20092159;2021-2022;11;Filosofia;2;100
20092159;2021-2022;11;Filosofia;3;75
20092159;2021-2022;11;Ingles;1;94
20092159;2021-2022;11;Ingles;2;98
20092159;2021-2022;11;Ingles;3;99
20092159;2021-2022;11;Disciplina;1;98
20092159;2021-2022;11;Disciplina;2;97
20092159;2021-2022;11;Disciplina;3;99
20092159;2021-2022;11;Disciplina;4;96
20092175;2021-2022;11;Matematicas;1;99
20092175;2021-2022;11;Matematicas;2;96
20092175;2021-2022;11;Matematicas;3;100
20092175;2021-2022;11;Fisica;1;96
20092175;2021-2022;11;Fisica;2;96
20092175;2021-2022;11;Fisica;3;82
20092175;2021-2022;11;Quimica;1;92
20092175;2021-2022;11;Quimica;2;93
20092175;2021-2022;11;Quimica;3;92
20092175;2021-2022;11;Ciencias Sociales;1;90
20092175;2021-2022;11;Ciencias Sociales;2;93
20092175;2021-2022;11;Ciencias Sociales;3;89
20092175;2021-2022;11;Economia;1;100
20092175;2021-2022;11;Economia;2;96
20092175;2021-2022;11;Economia;3;76
20092175;2021-2022;11;Espa–ol;1;88
20092175;2021-2022;11;Espa–ol;2;95
20092175;2021-2022;11;Espa–ol;3;98
20092175;2021-2022;11;Filosofia;1;95
20092175;2021-2022;11;Filosofia;2;100
20092175;2021-2022;11;Filosofia;3;66
20092175;2021-2022;11;Ingles;1;90
20092175;2021-2022;11;Ingles;2;92
20092175;2021-2022;11;Ingles;3;92
20092175;2021-2022;11;Disciplina;1;99
20092175;2021-2022;11;Disciplina;2;99
20092175;2021-2022;11;Disciplina;3;98
20092175;2021-2022;11;Disciplina;4;98
20092181;2021-2022;11;Matematicas;1;100
20092181;2021-2022;11;Matematicas;2;88
20092181;2021-2022;11;Matematicas;3;66
20092181;2021-2022;11;Fisica;1;87
20092181;2021-2022;11;Fisica;2;91
20092181;2021-2022;11;Fisica;3;100
20092181;2021-2022;11;Quimica;1;88
20092181;2021-2022;11;Quimica;2;91
20092181;2021-2022;11;Quimica;3;90
20092181;2021-2022;11;Ciencias Sociales;1;93
20092181;2021-2022;11;Ciencias Sociales;2;89
20092181;2021-2022;11;Ciencias Sociales;3;92
20092181;2021-2022;11;Economia;1;95
20092181;2021-2022;11;Economia;2;87
20092181;2021-2022;11;Economia;3;94
20092181;2021-2022;11;Espa–ol;1;90
20092181;2021-2022;11;Espa–ol;2;91
20092181;2021-2022;11;Espa–ol;3;91
20092181;2021-2022;11;Filosofia;1;92
20092181;2021-2022;11;Filosofia;2;100
20092181;2021-2022;11;Filosofia;3;62
20092181;2021-2022;11;Ingles;1;90
20092181;2021-2022;11;Ingles;2;95
20092181;2021-2022;11;Ingles;3;90
20092181;2021-2022;11;Disciplina;1;95
20092181;2021-2022;11;Disciplina;2;91
20092181;2021-2022;11;Disciplina;3;95
20092181;2021-2022;11;Disciplina;4;92
20102269;2021-2022;11;Matematicas;1;86
20102269;2021-2022;11;Matematicas;2;88
20102269;2021-2022;11;Matematicas;3;91
20102269;2021-2022;11;Fisica;1;82
20102269;2021-2022;11;Fisica;2;74
20102269;2021-2022;11;Fisica;3;92
20102269;2021-2022;11;Quimica;1;94
20102269;2021-2022;11;Quimica;2;88
20102269;2021-2022;11;Quimica;3;96
20102269;2021-2022;11;Ciencias Sociales;1;91
20102269;2021-2022;11;Ciencias Sociales;2;86
20102269;2021-2022;11;Ciencias Sociales;3;61
20102269;2021-2022;11;Economia;1;85
20102269;2021-2022;11;Economia;2;89
20102269;2021-2022;11;Economia;3;85
20102269;2021-2022;11;Espa–ol;1;88
20102269;2021-2022;11;Espa–ol;2;87
20102269;2021-2022;11;Espa–ol;3;92
20102269;2021-2022;11;Filosofia;1;91
20102269;2021-2022;11;Filosofia;2;96
20102269;2021-2022;11;Filosofia;3;75
20102269;2021-2022;11;Ingles;1;90
20102269;2021-2022;11;Ingles;2;93
20102269;2021-2022;11;Ingles;3;87
20102269;2021-2022;11;Disciplina;1;96
20102269;2021-2022;11;Disciplina;2;94
20102269;2021-2022;11;Disciplina;3;97
20102269;2021-2022;11;Disciplina;4;93
20102276;2021-2022;11;Matematicas;1;100
20102276;2021-2022;11;Matematicas;2;96
20102276;2021-2022;11;Matematicas;3;100
20102276;2021-2022;11;Fisica;1;75
20102276;2021-2022;11;Fisica;2;91
20102276;2021-2022;11;Fisica;3;98
20102276;2021-2022;11;Quimica;1;92
20102276;2021-2022;11;Quimica;2;96
20102276;2021-2022;11;Quimica;3;91
20102276;2021-2022;11;Ciencias Sociales;1;93
20102276;2021-2022;11;Ciencias Sociales;2;85
20102276;2021-2022;11;Ciencias Sociales;3;92
20102276;2021-2022;11;Economia;1;94
20102276;2021-2022;11;Economia;2;97
20102276;2021-2022;11;Economia;3;72
20102276;2021-2022;11;Espa–ol;1;82
20102276;2021-2022;11;Espa–ol;2;84
20102276;2021-2022;11;Espa–ol;3;86
20102276;2021-2022;11;Filosofia;1;92
20102276;2021-2022;11;Filosofia;2;100
20102276;2021-2022;11;Filosofia;3;62
20102276;2021-2022;11;Ingles;1;98
20102276;2021-2022;11;Ingles;2;98
20102276;2021-2022;11;Ingles;3;95
20102276;2021-2022;11;Disciplina;1;97
20102276;2021-2022;11;Disciplina;2;98
20102276;2021-2022;11;Disciplina;3;98
20102276;2021-2022;11;Disciplina;4;98
20102283;2021-2022;11;Matematicas;1;71
20102283;2021-2022;11;Matematicas;2;69
20102283;2021-2022;11;Matematicas;3;71
20102283;2021-2022;11;Fisica;1;77
20102283;2021-2022;11;Fisica;2;68
20102283;2021-2022;11;Fisica;3;70
20102283;2021-2022;11;Quimica;1;82
20102283;2021-2022;11;Quimica;2;88
20102283;2021-2022;11;Quimica;3;59
20102283;2021-2022;11;Ciencias Sociales;1;76
20102283;2021-2022;11;Ciencias Sociales;2;82
20102283;2021-2022;11;Ciencias Sociales;3;79
20102283;2021-2022;11;Economia;1;93
20102283;2021-2022;11;Economia;2;93
20102283;2021-2022;11;Economia;3;90
20102283;2021-2022;11;Espa–ol;1;73
20102283;2021-2022;11;Espa–ol;2;78
20102283;2021-2022;11;Espa–ol;3;73
20102283;2021-2022;11;Filosofia;1;95
20102283;2021-2022;11;Filosofia;2;95
20102283;2021-2022;11;Filosofia;3;66
20102283;2021-2022;11;Ingles;1;86
20102283;2021-2022;11;Ingles;2;95
20102283;2021-2022;11;Ingles;3;83
20102283;2021-2022;11;Disciplina;1;96
20102283;2021-2022;11;Disciplina;2;93
20102283;2021-2022;11;Disciplina;3;93
20102283;2021-2022;11;Disciplina;4;95
20112303;2021-2022;11;Matematicas;1;89
20112303;2021-2022;11;Matematicas;2;70
20112303;2021-2022;11;Matematicas;3;83
20112303;2021-2022;11;Fisica;1;85
20112303;2021-2022;11;Fisica;2;88
20112303;2021-2022;11;Fisica;3;81
20112303;2021-2022;11;Quimica;1;88
20112303;2021-2022;11;Quimica;2;80
20112303;2021-2022;11;Quimica;3;92
20112303;2021-2022;11;Ciencias Sociales;1;84
20112303;2021-2022;11;Ciencias Sociales;2;81
20112303;2021-2022;11;Ciencias Sociales;3;78
20112303;2021-2022;11;Economia;1;99
20112303;2021-2022;11;Economia;2;98
20112303;2021-2022;11;Economia;3;80
20112303;2021-2022;11;Espa–ol;1;87
20112303;2021-2022;11;Espa–ol;2;86
20112303;2021-2022;11;Espa–ol;3;60
20112303;2021-2022;11;Filosofia;1;95
20112303;2021-2022;11;Filosofia;2;100
20112303;2021-2022;11;Filosofia;3;66
20112303;2021-2022;11;Ingles;1;88
20112303;2021-2022;11;Ingles;2;86
20112303;2021-2022;11;Ingles;3;92
20112303;2021-2022;11;Disciplina;1;98
20112303;2021-2022;11;Disciplina;2;95
20112303;2021-2022;11;Disciplina;3;94
20112303;2021-2022;11;Disciplina;4;91
20150353;2021-2022;11;Matematicas;1;100
20150353;2021-2022;11;Matematicas;2;99
20150353;2021-2022;11;Matematicas;3;100
20150353;2021-2022;11;Fisica;1;93
20150353;2021-2022;11;Fisica;2;90
20150353;2021-2022;11;Fisica;3;91
20150353;2021-2022;11;Quimica;1;90
20150353;2021-2022;11;Quimica;2;86
20150353;2021-2022;11;Quimica;3;95
20150353;2021-2022;11;Ciencias Sociales;1;89
20150353;2021-2022;11;Ciencias Sociales;2;88
20150353;2021-2022;11;Ciencias Sociales;3;74
20150353;2021-2022;11;Economia;1;98
20150353;2021-2022;11;Economia;2;96
20150353;2021-2022;11;Economia;3;88
20150353;2021-2022;11;Espa–ol;1;86
20150353;2021-2022;11;Espa–ol;2;91
20150353;2021-2022;11;Espa–ol;3;87
20150353;2021-2022;11;Filosofia;1;91
20150353;2021-2022;11;Filosofia;2;100
20150353;2021-2022;11;Filosofia;3;67
20150353;2021-2022;11;Ingles;1;95
20150353;2021-2022;11;Ingles;2;99
20150353;2021-2022;11;Ingles;3;96
20150353;2021-2022;11;Disciplina;1;99
20150353;2021-2022;11;Disciplina;2;98
20150353;2021-2022;11;Disciplina;3;99
20150353;2021-2022;11;Disciplina;4;95
20191094;2021-2022;11;Matematicas;1;100
20191094;2021-2022;11;Matematicas;2;100
20191094;2021-2022;11;Matematicas;3;100
20191094;2021-2022;11;Fisica;1;97
20191094;2021-2022;11;Fisica;2;97
20191094;2021-2022;11;Fisica;3;92
20191094;2021-2022;11;Quimica;1;89
20191094;2021-2022;11;Quimica;2;94
20191094;2021-2022;11;Quimica;3;97
20191094;2021-2022;11;Ciencias Sociales;1;97
20191094;2021-2022;11;Ciencias Sociales;2;94
20191094;2021-2022;11;Ciencias Sociales;3;95
20191094;2021-2022;11;Economia;1;97
20191094;2021-2022;11;Economia;2;100
20191094;2021-2022;11;Economia;3;95
20191094;2021-2022;11;Espa–ol;1;90
20191094;2021-2022;11;Espa–ol;2;92
20191094;2021-2022;11;Espa–ol;3;91
20191094;2021-2022;11;Filosofia;1;91
20191094;2021-2022;11;Filosofia;2;96
20191094;2021-2022;11;Filosofia;3;75
20191094;2021-2022;11;Ingles;1;97
20191094;2021-2022;11;Ingles;2;95
20191094;2021-2022;11;Ingles;3;92
20191094;2021-2022;11;Disciplina;1;99
20191094;2021-2022;11;Disciplina;2;99
20191094;2021-2022;11;Disciplina;3;99
20191094;2021-2022;11;Disciplina;4;98
20191097;2021-2022;11;Matematicas;1;92
20191097;2021-2022;11;Matematicas;2;93
20191097;2021-2022;11;Matematicas;3;100
20191097;2021-2022;11;Fisica;1;86
20191097;2021-2022;11;Fisica;2;76
20191097;2021-2022;11;Fisica;3;82
20191097;2021-2022;11;Quimica;1;89
20191097;2021-2022;11;Quimica;2;97
20191097;2021-2022;11;Quimica;3;95
20191097;2021-2022;11;Ciencias Sociales;1;90
20191097;2021-2022;11;Ciencias Sociales;2;97
20191097;2021-2022;11;Ciencias Sociales;3;94
20191097;2021-2022;11;Economia;1;98
20191097;2021-2022;11;Economia;2;98
20191097;2021-2022;11;Economia;3;91
20191097;2021-2022;11;Espa–ol;1;97
20191097;2021-2022;11;Espa–ol;2;98
20191097;2021-2022;11;Espa–ol;3;98
20191097;2021-2022;11;Filosofia;1;92
20191097;2021-2022;11;Filosofia;2;95
20191097;2021-2022;11;Filosofia;3;60
20191097;2021-2022;11;Ingles;1;97
20191097;2021-2022;11;Ingles;2;84
20191097;2021-2022;11;Ingles;3;83
20191097;2021-2022;11;Disciplina;1;99
20191097;2021-2022;11;Disciplina;2;98
20191097;2021-2022;11;Disciplina;3;99
20191097;2021-2022;11;Disciplina;4;95
20191190;2021-2022;11;Matematicas;1;86
20191190;2021-2022;11;Matematicas;2;97
20191190;2021-2022;11;Matematicas;3;93
20191190;2021-2022;11;Fisica;1;97
20191190;2021-2022;11;Fisica;2;96
20191190;2021-2022;11;Fisica;3;97
20191190;2021-2022;11;Quimica;1;98
20191190;2021-2022;11;Quimica;2;98
20191190;2021-2022;11;Quimica;3;100
20191190;2021-2022;11;Ciencias Sociales;1;97
20191190;2021-2022;11;Ciencias Sociales;2;89
20191190;2021-2022;11;Ciencias Sociales;3;95
20191190;2021-2022;11;Economia;1;98
20191190;2021-2022;11;Economia;2;100
20191190;2021-2022;11;Economia;3;90
20191190;2021-2022;11;Espa–ol;1;90
20191190;2021-2022;11;Espa–ol;2;91
20191190;2021-2022;11;Espa–ol;3;91
20191190;2021-2022;11;Filosofia;1;93
20191190;2021-2022;11;Filosofia;2;100
20191190;2021-2022;11;Filosofia;3;67
20191190;2021-2022;11;Ingles;1;93
20191190;2021-2022;11;Ingles;2;98
20191190;2021-2022;11;Ingles;3;99
20191190;2021-2022;11;Disciplina;1;99
20191190;2021-2022;11;Disciplina;2;99
20191190;2021-2022;11;Disciplina;3;99
20191190;2021-2022;11;Disciplina;4;98
20210054;2021-2022;11;Matematicas;1;97
20210054;2021-2022;11;Matematicas;2;97
20210054;2021-2022;11;Matematicas;3;95
20210054;2021-2022;11;Fisica;1;86
20210054;2021-2022;11;Fisica;2;83
20210054;2021-2022;11;Fisica;3;100
20210054;2021-2022;11;Quimica;1;100
20210054;2021-2022;11;Quimica;2;93
20210054;2021-2022;11;Quimica;3;98
20210054;2021-2022;11;Ciencias Sociales;1;96
20210054;2021-2022;11;Ciencias Sociales;2;87
20210054;2021-2022;11;Ciencias Sociales;3;89
20210054;2021-2022;11;Economia;1;98
20210054;2021-2022;11;Economia;2;97
20210054;2021-2022;11;Economia;3;72
20210054;2021-2022;11;Espa–ol;1;90
20210054;2021-2022;11;Espa–ol;2;92
20210054;2021-2022;11;Espa–ol;3;92
20210054;2021-2022;11;Filosofia;1;90
20210054;2021-2022;11;Filosofia;2;96
20210054;2021-2022;11;Filosofia;3;66
20210054;2021-2022;11;Ingles;1;96
20210054;2021-2022;11;Ingles;2;99
20210054;2021-2022;11;Ingles;3;97
20210054;2021-2022;11;Disciplina;1;99
20210054;2021-2022;11;Disciplina;2;99
20210054;2021-2022;11;Disciplina;3;99
20210054;2021-2022;11;Disciplina;4;98
20082005;2021-2022;10;Matematicas;1;77
20082005;2021-2022;10;Matematicas;2;89
20082005;2021-2022;10;Matematicas;3;86
20082005;2021-2022;10;Ciencias;1;59
20082005;2021-2022;10;Ciencias;2;81
20082005;2021-2022;10;Ciencias;3;93
20082005;2021-2022;10;Fisica;1;68
20082005;2021-2022;10;Fisica;2;80
20082005;2021-2022;10;Fisica;3;53
20082005;2021-2022;10;Ciencias Sociales;1;82
20082005;2021-2022;10;Ciencias Sociales;2;82
20082005;2021-2022;10;Ciencias Sociales;3;84
20082005;2021-2022;10;Espa–ol;1;82
20082005;2021-2022;10;Espa–ol;2;79
20082005;2021-2022;10;Espa–ol;3;73
20082005;2021-2022;10;Geometria;1;82
20082005;2021-2022;10;Geometria;2;82
20082005;2021-2022;10;Geometria;3;92
20082005;2021-2022;10;Ingles;1;77
20082005;2021-2022;10;Ingles;2;46
20082005;2021-2022;10;Ingles;3;64
20082005;2021-2022;10;Disciplina;1;82
20082005;2021-2022;10;Disciplina;2;82
20082005;2021-2022;10;Disciplina;3;86
20082005;2021-2022;10;Disciplina;4;79
20082015;2021-2022;10;Matematicas;1;93
20082015;2021-2022;10;Matematicas;2;96
20082015;2021-2022;10;Matematicas;3;96
20082015;2021-2022;10;Ciencias;1;83
20082015;2021-2022;10;Ciencias;2;96
20082015;2021-2022;10;Ciencias;3;100
20082015;2021-2022;10;Fisica;1;76
20082015;2021-2022;10;Fisica;2;87
20082015;2021-2022;10;Fisica;3;88
20082015;2021-2022;10;Ciencias Sociales;1;90
20082015;2021-2022;10;Ciencias Sociales;2;95
20082015;2021-2022;10;Ciencias Sociales;3;90
20082015;2021-2022;10;Espa–ol;1;83
20082015;2021-2022;10;Espa–ol;2;86
20082015;2021-2022;10;Espa–ol;3;85
20082015;2021-2022;10;Geometria;1;98
20082015;2021-2022;10;Geometria;2;88
20082015;2021-2022;10;Geometria;3;97
20082015;2021-2022;10;Ingles;1;89
20082015;2021-2022;10;Ingles;2;87
20082015;2021-2022;10;Ingles;3;95
20082015;2021-2022;10;Disciplina;1;97
20082015;2021-2022;10;Disciplina;2;98
20082015;2021-2022;10;Disciplina;3;94
20082015;2021-2022;10;Disciplina;4;95
20082019;2021-2022;10;Matematicas;1;74
20082019;2021-2022;10;Matematicas;2;84
20082019;2021-2022;10;Matematicas;3;75
20082019;2021-2022;10;Ciencias;1;77
20082019;2021-2022;10;Ciencias;2;84
20082019;2021-2022;10;Ciencias;3;93
20082019;2021-2022;10;Fisica;1;76
20082019;2021-2022;10;Fisica;2;76
20082019;2021-2022;10;Fisica;3;80
20082019;2021-2022;10;Ciencias Sociales;1;91
20082019;2021-2022;10;Ciencias Sociales;2;88
20082019;2021-2022;10;Ciencias Sociales;3;84
20082019;2021-2022;10;Espa–ol;1;83
20082019;2021-2022;10;Espa–ol;2;82
20082019;2021-2022;10;Espa–ol;3;72
20082019;2021-2022;10;Geometria;1;87
20082019;2021-2022;10;Geometria;2;82
20082019;2021-2022;10;Geometria;3;88
20082019;2021-2022;10;Ingles;1;72
20082019;2021-2022;10;Ingles;2;73
20082019;2021-2022;10;Ingles;3;84
20082019;2021-2022;10;Disciplina;1;90
20082019;2021-2022;10;Disciplina;2;90
20082019;2021-2022;10;Disciplina;3;90
20082019;2021-2022;10;Disciplina;4;90
20082020;2021-2022;10;Matematicas;1;94
20082020;2021-2022;10;Matematicas;2;95
20082020;2021-2022;10;Matematicas;3;94
20082020;2021-2022;10;Ciencias;1;96
20082020;2021-2022;10;Ciencias;2;95
20082020;2021-2022;10;Ciencias;3;98
20082020;2021-2022;10;Fisica;1;83
20082020;2021-2022;10;Fisica;2;92
20082020;2021-2022;10;Fisica;3;88
20082020;2021-2022;10;Ciencias Sociales;1;86
20082020;2021-2022;10;Ciencias Sociales;2;81
20082020;2021-2022;10;Ciencias Sociales;3;79
20082020;2021-2022;10;Espa–ol;1;89
20082020;2021-2022;10;Espa–ol;2;88
20082020;2021-2022;10;Espa–ol;3;88
20082020;2021-2022;10;Geometria;1;97
20082020;2021-2022;10;Geometria;2;97
20082020;2021-2022;10;Geometria;3;97
20082020;2021-2022;10;Ingles;1;84
20082020;2021-2022;10;Ingles;2;82
20082020;2021-2022;10;Ingles;3;89
20082020;2021-2022;10;Disciplina;1;98
20082020;2021-2022;10;Disciplina;2;95
20082020;2021-2022;10;Disciplina;3;96
20082020;2021-2022;10;Disciplina;4;98
20092001;2021-2022;10;Matematicas;1;73
20092001;2021-2022;10;Matematicas;2;75
20092001;2021-2022;10;Matematicas;3;81
20092001;2021-2022;10;Ciencias;1;76
20092001;2021-2022;10;Ciencias;2;81
20092001;2021-2022;10;Ciencias;3;87
20092001;2021-2022;10;Fisica;1;71
20092001;2021-2022;10;Fisica;2;65
20092001;2021-2022;10;Fisica;3;98
20092001;2021-2022;10;Ciencias Sociales;1;94
20092001;2021-2022;10;Ciencias Sociales;2;90
20092001;2021-2022;10;Ciencias Sociales;3;82
20092001;2021-2022;10;Espa–ol;1;86
20092001;2021-2022;10;Espa–ol;2;74
20092001;2021-2022;10;Espa–ol;3;78
20092001;2021-2022;10;Geometria;1;85
20092001;2021-2022;10;Geometria;2;78
20092001;2021-2022;10;Geometria;3;85
20092001;2021-2022;10;Ingles;1;88
20092001;2021-2022;10;Ingles;2;80
20092001;2021-2022;10;Ingles;3;92
20092001;2021-2022;10;Disciplina;1;93
20092001;2021-2022;10;Disciplina;2;91
20092001;2021-2022;10;Disciplina;3;92
20092001;2021-2022;10;Disciplina;4;92
20092005;2021-2022;10;Matematicas;1;84
20092005;2021-2022;10;Matematicas;2;92
20092005;2021-2022;10;Matematicas;3;96
20092005;2021-2022;10;Ciencias;1;92
20092005;2021-2022;10;Ciencias;2;95
20092005;2021-2022;10;Ciencias;3;87
20092005;2021-2022;10;Fisica;1;84
20092005;2021-2022;10;Fisica;2;86
20092005;2021-2022;10;Fisica;3;88
20092005;2021-2022;10;Ciencias Sociales;1;84
20092005;2021-2022;10;Ciencias Sociales;2;84
20092005;2021-2022;10;Ciencias Sociales;3;81
20092005;2021-2022;10;Espa–ol;1;87
20092005;2021-2022;10;Espa–ol;2;88
20092005;2021-2022;10;Espa–ol;3;83
20092005;2021-2022;10;Geometria;1;97
20092005;2021-2022;10;Geometria;2;99
20092005;2021-2022;10;Geometria;3;87
20092005;2021-2022;10;Ingles;1;83
20092005;2021-2022;10;Ingles;2;85
20092005;2021-2022;10;Ingles;3;93
20092005;2021-2022;10;Disciplina;1;97
20092005;2021-2022;10;Disciplina;2;98
20092005;2021-2022;10;Disciplina;3;96
20092005;2021-2022;10;Disciplina;4;98
20092006;2021-2022;10;Matematicas;1;86
20092006;2021-2022;10;Matematicas;2;88
20092006;2021-2022;10;Matematicas;3;87
20092006;2021-2022;10;Ciencias;1;64
20092006;2021-2022;10;Ciencias;2;86
20092006;2021-2022;10;Ciencias;3;95
20092006;2021-2022;10;Fisica;1;62
20092006;2021-2022;10;Fisica;2;81
20092006;2021-2022;10;Fisica;3;78
20092006;2021-2022;10;Ciencias Sociales;1;97
20092006;2021-2022;10;Ciencias Sociales;2;89
20092006;2021-2022;10;Ciencias Sociales;3;85
20092006;2021-2022;10;Espa–ol;1;90
20092006;2021-2022;10;Espa–ol;2;88
20092006;2021-2022;10;Espa–ol;3;86
20092006;2021-2022;10;Geometria;1;84
20092006;2021-2022;10;Geometria;2;87
20092006;2021-2022;10;Geometria;3;91
20092006;2021-2022;10;Ingles;1;89
20092006;2021-2022;10;Ingles;2;77
20092006;2021-2022;10;Ingles;3;85
20092006;2021-2022;10;Disciplina;1;94
20092006;2021-2022;10;Disciplina;2;94
20092006;2021-2022;10;Disciplina;3;97
20092006;2021-2022;10;Disciplina;4;92
20092007;2021-2022;10;Matematicas;1;85
20092007;2021-2022;10;Matematicas;2;83
20092007;2021-2022;10;Matematicas;3;91
20092007;2021-2022;10;Ciencias;1;86
20092007;2021-2022;10;Ciencias;2;84
20092007;2021-2022;10;Ciencias;3;100
20092007;2021-2022;10;Fisica;1;82
20092007;2021-2022;10;Fisica;2;70
20092007;2021-2022;10;Fisica;3;95
20092007;2021-2022;10;Ciencias Sociales;1;90
20092007;2021-2022;10;Ciencias Sociales;2;89
20092007;2021-2022;10;Ciencias Sociales;3;83
20092007;2021-2022;10;Espa–ol;1;84
20092007;2021-2022;10;Espa–ol;2;89
20092007;2021-2022;10;Espa–ol;3;83
20092007;2021-2022;10;Geometria;1;77
20092007;2021-2022;10;Geometria;2;84
20092007;2021-2022;10;Geometria;3;95
20092007;2021-2022;10;Ingles;1;94
20092007;2021-2022;10;Ingles;2;63
20092007;2021-2022;10;Ingles;3;72
20092007;2021-2022;10;Disciplina;1;96
20092007;2021-2022;10;Disciplina;2;93
20092007;2021-2022;10;Disciplina;3;96
20092007;2021-2022;10;Disciplina;4;96
20092008;2021-2022;10;Matematicas;1;75
20092008;2021-2022;10;Matematicas;2;76
20092008;2021-2022;10;Matematicas;3;73
20092008;2021-2022;10;Ciencias;1;68
20092008;2021-2022;10;Ciencias;2;89
20092008;2021-2022;10;Ciencias;3;100
20092008;2021-2022;10;Fisica;1;53
20092008;2021-2022;10;Fisica;2;77
20092008;2021-2022;10;Fisica;3;85
20092008;2021-2022;10;Ciencias Sociales;1;92
20092008;2021-2022;10;Ciencias Sociales;2;86
20092008;2021-2022;10;Ciencias Sociales;3;96
20092008;2021-2022;10;Espa–ol;1;86
20092008;2021-2022;10;Espa–ol;2;86
20092008;2021-2022;10;Espa–ol;3;76
20092008;2021-2022;10;Geometria;1;75
20092008;2021-2022;10;Geometria;2;78
20092008;2021-2022;10;Geometria;3;86
20092008;2021-2022;10;Ingles;1;82
20092008;2021-2022;10;Ingles;2;86
20092008;2021-2022;10;Ingles;3;91
20092008;2021-2022;10;Disciplina;1;94
20092008;2021-2022;10;Disciplina;2;96
20092008;2021-2022;10;Disciplina;3;98
20092008;2021-2022;10;Disciplina;4;95
20092009;2021-2022;10;Matematicas;1;96
20092009;2021-2022;10;Matematicas;2;96
20092009;2021-2022;10;Matematicas;3;93
20092009;2021-2022;10;Ciencias;1;96
20092009;2021-2022;10;Ciencias;2;94
20092009;2021-2022;10;Ciencias;3;100
20092009;2021-2022;10;Fisica;1;97
20092009;2021-2022;10;Fisica;2;95
20092009;2021-2022;10;Fisica;3;85
20092009;2021-2022;10;Ciencias Sociales;1;95
20092009;2021-2022;10;Ciencias Sociales;2;95
20092009;2021-2022;10;Ciencias Sociales;3;69
20092009;2021-2022;10;Espa–ol;1;94
20092009;2021-2022;10;Espa–ol;2;95
20092009;2021-2022;10;Espa–ol;3;91
20092009;2021-2022;10;Geometria;1;92
20092009;2021-2022;10;Geometria;2;93
20092009;2021-2022;10;Geometria;3;96
20092009;2021-2022;10;Ingles;1;93
20092009;2021-2022;10;Ingles;2;93
20092009;2021-2022;10;Ingles;3;91
20092009;2021-2022;10;Disciplina;1;99
20092009;2021-2022;10;Disciplina;2;99
20092009;2021-2022;10;Disciplina;3;98
20092009;2021-2022;10;Disciplina;4;98
20092010;2021-2022;10;Matematicas;1;89
20092010;2021-2022;10;Matematicas;2;82
20092010;2021-2022;10;Matematicas;3;88
20092010;2021-2022;10;Ciencias;1;88
20092010;2021-2022;10;Ciencias;2;93
20092010;2021-2022;10;Ciencias;3;100
20092010;2021-2022;10;Fisica;1;83
20092010;2021-2022;10;Fisica;2;83
20092010;2021-2022;10;Fisica;3;93
20092010;2021-2022;10;Ciencias Sociales;1;85
20092010;2021-2022;10;Ciencias Sociales;2;86
20092010;2021-2022;10;Ciencias Sociales;3;86
20092010;2021-2022;10;Espa–ol;1;86
20092010;2021-2022;10;Espa–ol;2;95
20092010;2021-2022;10;Espa–ol;3;96
20092010;2021-2022;10;Geometria;1;89
20092010;2021-2022;10;Geometria;2;97
20092010;2021-2022;10;Geometria;3;99
20092010;2021-2022;10;Ingles;1;100
20092010;2021-2022;10;Ingles;2;100
20092010;2021-2022;10;Ingles;3;99
20092010;2021-2022;10;Disciplina;1;98
20092010;2021-2022;10;Disciplina;2;98
20092010;2021-2022;10;Disciplina;3;97
20092010;2021-2022;10;Disciplina;4;97
20092011;2021-2022;10;Matematicas;1;82
20092011;2021-2022;10;Matematicas;2;92
20092011;2021-2022;10;Matematicas;3;93
